,id_global,ba_ID,ba_away score,ba_home score,ba_league,ba_odds_away_bet365,ba_odds_away_cloudbet,ba_odds_home_bet365,ba_odds_home_cloudbet,ba_player_0,ba_player_1,ba_time,ba_win,cb_away.abbreviation,cb_away.key,cb_away.name,cb_away.nationality,cb_away.researchId,cb_cutoffTime,cb_home.abbreviation,cb_home.key,cb_home.name,cb_home.nationality,cb_home.researchId,cb_id,cb_id_global,cb_key,cb_maxStake_away,cb_maxStake_home,cb_metadata.opinion,cb_metadata.opinions.period=game1.outcomes,cb_metadata.opinions.period=game2.outcomes,cb_metadata.opinions.period=game3.outcomes,cb_metadata.opinions.period=game4.outcomes,cb_metadata.opinions.period=game5.outcomes,cb_metadata.opinions.period=set1.outcomes,cb_metadata.opinions.period=set2.outcomes,cb_metadata.opinions.period=set3.outcomes,cb_metadata.opinions.period=set4.outcomes,cb_metadata.opinions.period=set5.outcomes,cb_minStake_away,cb_minStake_home,cb_name,cb_price_away,cb_price_home,cb_probability_away,cb_probability_home,cb_sequence,cb_slug,cb_status,cb_tournament,cb_type,sc_awayScore.current,sc_awayScore.period1,sc_awayScore.period2,sc_awayScore.period3,sc_awayScore.period4,sc_awayScore.period5,sc_awayTeam.id,sc_awayTeam.name,sc_awayTeam.nameCode,sc_awayTeam.slug,sc_customId,sc_homeScore.current,sc_homeScore.period1,sc_homeScore.period2,sc_homeScore.period3,sc_homeScore.period4,sc_homeScore.period5,sc_homeTeam.id,sc_homeTeam.name,sc_homeTeam.nameCode,sc_homeTeam.slug,sc_id,sc_slug,sc_slug2,sc_startTimestamp,sc_status.description,sc_status.type,sc_tournament.slug,sc_winnerCode,tg_pks_EV,tg_pks_Moneyline,tg_pks_Player1,tg_pks_Player2,tg_pks_Series,tg_pks_Start Time,tg_pks_Wager,tg_pks_Winner,tg_pks_odds,tg_pks_p,tg_pks_p(EV>0),tg_prob_player1,tg_prob_player1_odds,tg_prob_player1_prob,tg_prob_player2,tg_prob_player2_odds,tg_prob_player2_prob,tg_prob_start_time,cb_to_predict,winner,Unnamed: 0,time,player_0,player_1,price_home,price_away,stake_home,stake_away,prob_home,prob_away
0,2024-10-27_09:50:00-bajger-mlynarski,,,,,,,,,,,,,MLY,c1611b8-filip-mlynarski,Filip Mlynarski,,,2024-10-27 09:50:00,BAJ,c140c7b-ondrej-bajger,Ondrej Bajger,CZE,,25984743.0,2024-10-27_09:50:00-bajger-mlynarski,c140c7b-ondrej-bajger-v-c1611b8-filip-mlynarski,87.3082,52.86512,[],,,,,,,,,,,0.1,0.1,Ondrej Bajger v Filip Mlynarski,1.66,2.09,0.557,0.443,6.0,bajger-mlynarski,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,11.0,11.0,,,459540.0,Mlynarski F.,MLY,mlynarski-filip,rxmcsPPId,0.0,9.0,9.0,7.0,,,281117.0,Bajger O.,BON,bajger-ondrej,13037554.0,mlynarski-bajger,bajger-mlynarski,2024-10-27 09:50:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,122446,2024-10-27 09:50:00,bajger-ondrej,mlynarski-filip,2.09,1.66,50,0,56.31887260626169,43.6811273937383
1,2024-10-27_13:10:00-burkacki-staniszewski,,,,,,,,,,,,,STA,c1041e8-piotr-staniszewski,Piotr Staniszewski,,,2024-10-27 13:10:00,BUR,c103e23-mateusz-burkacki,Mateusz Burkacki,,,25984773.0,2024-10-27_13:10:00-burkacki-staniszewski,c103e23-mateusz-burkacki-v-c1041e8-piotr-staniszewski,150.06152,331.1714,[],,,,,,,,,,,0.1,0.1,Mateusz Burkacki v Piotr Staniszewski,2.28,1.58,0.409,0.591,5.0,burkacki-staniszewski,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,11.0,11.0,,,412192.0,Staniszewski P.,STA,staniszewski-piotr,kTodsRTod,0.0,1.0,8.0,3.0,,,412160.0,Burkacki M.,BUR,burkacki-mateusz,13037587.0,staniszewski-burkacki,burkacki-staniszewski,2024-10-27 13:10:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,122475,2024-10-27 13:10:00,burkacki-mateusz,staniszewski-piotr,1.58,2.28,0,50,48.489015806452606,51.510984193547394
2,2024-10-27_14:35:00-wederlich-witkowski,,,,,,,,,,,,,WIT,c1041e1-antoni-witkowski,Antoni Witkowski,,,2024-10-27 14:35:00,WED,c6beaf-wederlich-damian,Damian Wederlich,POL,,25984795.0,2024-10-27_14:35:00-wederlich-witkowski,c6beaf-wederlich-damian-v-c1041e1-antoni-witkowski,176.21968,291.02864,[],,,,,,,,,,,0.1,0.1,Damian Wederlich v Antoni Witkowski,2.09,1.66,0.443,0.557,6.0,wederlich-witkowski,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,7.0,11.0,7.0,14.0,412187.0,Witkowski A.,WIT,witkowski-antoni,axmcsMTod,2.0,7.0,11.0,5.0,11.0,12.0,281100.0,Wederlich D.,WED,wederlich-damian,13037602.0,witkowski-wederlich,wederlich-witkowski,2024-10-27 14:35:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,122485,2024-10-27 14:35:00,wederlich-damian,witkowski-antoni,1.66,2.09,0,50,43.35839735718399,56.64160264281601
3,2024-10-27_17:45:00-mlynarski-bajger,,,,,,,,,,,,,BAJ,c140c7b-ondrej-bajger,Ondrej Bajger,CZE,,2024-10-27 17:45:00,MLY,c1611b8-filip-mlynarski,Filip Mlynarski,,,25985251.0,2024-10-27_17:45:00-mlynarski-bajger,c1611b8-filip-mlynarski-v-c140c7b-ondrej-bajger,144.42064,343.0,[],,,,,,,,,,,0.1,0.1,Filip Mlynarski v Ondrej Bajger,2.33,1.56,0.401,0.599,8.0,mlynarski-bajger,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,11.0,11.0,,,281117.0,Bajger O.,BON,bajger-ondrej,rxmcsPPId,0.0,5.0,8.0,8.0,,,459540.0,Mlynarski F.,MLY,mlynarski-filip,13037634.0,mlynarski-bajger,mlynarski-bajger,2024-10-27 17:45:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,122517,2024-10-27 17:45:00,mlynarski-filip,bajger-ondrej,1.56,2.33,0,50,45.18293485525714,54.81706514474286
4,2024-10-28_11:05:00-mlynarski-michna,,,,,,,,,,,,,MIC,c1ab844-dawid-michna,Dawid Michna,,,2024-10-28 11:05:00,MLY,c1611b8-filip-mlynarski,Filip Mlynarski,,,26000104.0,2024-10-28_11:05:00-mlynarski-michna,c1611b8-filip-mlynarski-v-c1ab844-dawid-michna,225.97624,225.97624,[],,,,,,,,,,,0.1,0.1,Filip Mlynarski v Dawid Michna,1.85,1.85,0.5,0.5,9.0,mlynarski-michna,TRADING,TT Elite Series,EVENT_TYPE_EVENT,1.0,11.0,9.0,3.0,3.0,,483087.0,Michna D.,MIC,michna-dawid,PPIdsMlTd,3.0,5.0,11.0,11.0,11.0,,459540.0,Mlynarski F.,MLY,mlynarski-filip,13040908.0,michna-mlynarski,mlynarski-michna,2024-10-28 11:05:00,Ended,finished,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,0.0,122642,2024-10-28 11:05:00,mlynarski-filip,michna-dawid,1.85,1.85,0,50,37.69927421669001,62.30072578330999
5,2024-10-28_20:35:00-koczyba-slawinski,,,,,,,,,,,,,SLA,c15d30d-kacper-slawinski,Kacper Slawinski,,,2024-10-28 20:35:00,KOC,c10524d-mariusz-koczyba,Mariusz Koczyba,,,26000222.0,2024-10-28_20:35:00-koczyba-slawinski,c10524d-mariusz-koczyba-v-c15d30d-kacper-slawinski,400.16536,131.56108,[],,,,,,,,,,,0.1,0.1,Mariusz Koczyba v Kacper Slawinski,1.48,2.46,0.624,0.376,7.0,koczyba-slawinski,TRADING,TT Elite Series,EVENT_TYPE_EVENT,3.0,11.0,9.0,14.0,9.0,11.0,459045.0,Slawinski K.,SLA,slawinski-kacper,xZodsVFId,2.0,8.0,11.0,12.0,11.0,5.0,412472.0,Koczyba M.,KOC,koczyba-mariusz,13040994.0,slawinski-koczyba,koczyba-slawinski,2024-10-28 20:35:00,Ended,finished,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,1.0,122732,2024-10-28 20:35:00,koczyba-mariusz,slawinski-kacper,2.46,1.48,50,0,47.949229358048704,52.050770641951296
